soil_moisture_percent,temp_max,temp_min,temp_avg,humidity,wind_speed,days_since_irrigation,growth_stage,soil_type,soil_type_encoded,day_of_year,need_irrigation,irrigation_amount_mm
59.9,22.9,10.0,16.5,85.1,9.1,5,0,Sandy,1,185,False,0.0
30.7,13.2,4.4,8.8,69.3,0.8,9,3,Loam,3,253,True,21.8
53.6,30.7,17.8,24.2,62.5,3.5,8,1,Sandy Loam,4,160,False,0.0
62.1,16.4,6.4,11.4,35.9,0.8,1,1,Sandy Loam,4,209,False,0.0
76.8,14.9,0.3,7.6,59.3,0.2,0,1,Loam,3,244,False,0.0
56.9,18.3,6.9,12.6,60.6,0.2,7,3,Sandy,1,346,False,0.0
70.8,7.6,-5.0,1.3,80.4,2.7,2,0,Sandy,1,268,False,0.0
67.0,12.3,1.5,6.9,47.8,0.8,1,1,Sandy,1,203,False,0.0
48.5,23.9,9.1,16.5,66.5,1.3,9,1,Loam,3,187,False,0.0
63.4,23.1,14.3,18.7,60.3,6.7,4,3,Sandy Loam,4,207,False,0.0
54.6,13.1,0.9,7.0,51.2,2.3,7,2,Sandy Loam,4,298,False,0.0
54.5,24.6,12.4,18.5,57.7,0.2,8,3,Sandy Loam,4,342,False,0.0
57.0,31.4,22.4,26.9,80.3,0.3,1,0,Sandy Loam,4,143,False,0.0
62.9,31.2,19.8,25.5,40.5,1.2,0,1,Clay,2,129,False,0.0
47.3,33.5,20.3,26.9,61.5,0.0,10,3,Sandy,1,51,False,0.0
63.8,32.8,18.0,25.4,37.9,0.6,2,2,Sandy Loam,4,14,False,0.0
48.1,33.1,20.7,26.9,31.6,1.0,10,0,Sandy,1,156,False,0.0
59.8,16.6,3.2,9.9,41.2,6.3,4,1,Sandy Loam,4,267,False,0.0
54.3,20.7,9.2,15.0,37.0,3.9,8,2,Loam,3,339,False,0.0
69.6,8.4,0.3,4.3,55.7,0.4,1,3,Sandy,1,280,False,0.0
54.8,26.9,15.8,21.3,49.4,0.8,7,3,Sandy Loam,4,197,False,0.0
42.4,31.6,23.4,27.5,59.2,5.4,7,1,Loam,3,19,False,0.0
66.4,13.0,4.0,8.5,60.5,1.2,1,3,Sandy Loam,4,221,False,0.0
50.7,14.6,1.9,8.3,23.9,4.5,8,3,Sandy Loam,4,292,False,0.0
49.0,26.0,14.4,20.2,49.7,0.1,7,2,Sandy Loam,4,81,False,0.0
67.3,9.7,-5.1,2.3,71.9,0.1,5,2,Loam,3,303,False,0.0
64.3,27.2,19.0,23.1,59.1,1.1,5,1,Sandy,1,32,False,0.0
62.8,22.1,8.4,15.3,45.7,0.4,6,2,Sandy,1,179,False,0.0
60.9,31.5,20.5,26.0,39.8,5.4,5,3,Loam,3,50,False,0.0
30.8,39.8,27.2,33.5,77.1,0.1,10,1,Clay,2,29,True,15.3
64.5,33.7,21.5,27.6,81.0,0.8,1,2,Sandy,1,160,False,0.0
48.8,22.3,13.1,17.7,30.3,2.9,7,0,Loam,3,173,False,0.0
79.0,10.5,-3.5,3.5,59.7,3.3,0,2,Sandy Loam,4,337,False,0.0
53.7,27.8,16.5,22.1,61.3,2.9,6,2,Sandy,1,357,False,0.0
58.9,13.7,2.9,8.3,52.5,4.3,1,3,Sandy,1,293,False,0.0
40.2,16.7,3.9,10.3,69.3,2.3,8,3,Loam,3,354,False,0.0
56.5,21.6,11.2,16.4,60.6,1.5,6,2,Loam,3,342,False,0.0
63.5,34.2,22.7,28.4,39.4,0.3,4,1,Sandy,1,104,False,0.0
37.5,30.1,21.8,26.0,75.3,2.2,9,1,Sandy Loam,4,136,True,17.4
49.7,29.2,16.2,22.7,62.2,1.1,4,2,Sandy,1,48,False,0.0
59.6,38.7,26.7,32.7,70.5,3.0,3,3,Sandy Loam,4,35,False,0.0
48.2,29.5,15.9,22.7,60.9,3.6,6,2,Loam,3,178,False,0.0
34.5,25.0,13.3,19.1,44.2,0.3,6,3,Clay,2,340,True,13.7
73.1,29.0,16.7,22.9,87.0,4.9,0,1,Sandy Loam,4,129,False,0.0
62.0,24.2,11.3,17.8,37.2,0.1,3,3,Clay,2,322,False,0.0
54.4,18.6,3.8,11.2,49.7,0.9,10,2,Sandy Loam,4,339,False,0.0
53.1,11.3,-2.4,4.4,50.1,0.6,8,0,Sandy Loam,4,273,False,0.0
46.3,39.1,28.6,33.8,60.3,4.0,2,1,Clay,2,103,False,0.0
61.0,21.7,8.4,15.0,58.3,0.9,5,3,Sandy Loam,4,351,False,0.0
61.1,38.5,26.0,32.3,66.9,1.4,4,2,Sandy Loam,4,33,False,0.0
68.3,14.2,5.1,9.6,54.7,2.2,3,3,Clay,2,331,False,0.0
72.0,25.4,16.3,20.8,40.0,3.6,4,1,Sandy,1,59,False,0.0
54.7,15.0,3.6,9.3,34.9,1.5,10,3,Sandy Loam,4,238,False,0.0
60.7,31.5,22.0,26.8,84.6,0.3,0,1,Loam,3,19,False,0.0
42.8,31.7,18.1,24.9,69.6,2.6,10,1,Loam,3,133,False,0.0
69.8,28.5,13.8,21.1,71.6,1.3,0,0,Sandy Loam,4,22,False,0.0
53.3,26.5,16.3,21.4,59.6,3.2,6,0,Loam,3,43,False,0.0
68.1,23.0,10.3,16.6,90.3,3.0,2,3,Sandy,1,187,False,0.0
45.5,35.1,26.3,30.7,45.0,0.1,7,2,Sandy,1,121,False,0.0
51.3,32.2,22.5,27.4,52.8,1.1,5,2,Sandy,1,47,False,0.0
68.8,12.7,-0.5,6.1,62.9,1.4,3,3,Clay,2,300,False,0.0
50.4,28.2,19.4,23.8,72.6,2.7,7,2,Clay,2,74,False,0.0
63.7,26.3,16.5,21.4,49.1,1.1,8,3,Sandy,1,210,False,0.0
59.4,22.2,9.3,15.8,37.2,0.2,8,2,Sandy,1,192,False,0.0
74.5,15.6,4.3,10.0,65.7,0.9,2,2,Clay,2,217,False,0.0
73.3,26.0,14.7,20.3,38.3,0.1,0,2,Loam,3,186,False,0.0
51.3,18.4,3.6,11.0,74.6,2.5,10,0,Sandy,1,331,False,0.0
32.3,37.4,27.6,32.5,61.2,4.8,10,2,Sandy Loam,4,123,True,22.2
53.1,32.8,22.3,27.5,75.6,1.1,7,1,Sandy,1,359,False,0.0
64.2,18.3,10.3,14.3,59.5,0.7,4,2,Sandy Loam,4,199,False,0.0
46.7,31.5,16.9,24.2,55.2,2.2,3,2,Clay,2,47,False,0.0
67.9,34.6,20.2,27.4,41.2,2.7,0,3,Loam,3,83,False,0.0
52.6,36.3,22.2,29.3,47.8,5.8,6,3,Sandy Loam,4,141,False,0.0
61.6,28.7,15.7,22.2,52.9,0.6,4,1,Sandy,1,171,False,0.0
58.9,16.8,8.3,12.5,48.3,1.2,7,2,Sandy Loam,4,260,False,0.0
50.8,30.1,21.9,26.0,68.7,0.2,10,1,Sandy,1,356,False,0.0
61.0,15.1,1.6,8.4,20.0,0.8,6,0,Clay,2,228,False,0.0
65.9,42.8,30.4,36.6,68.4,1.1,1,0,Loam,3,103,False,0.0
41.4,39.5,29.8,34.7,57.4,3.9,5,3,Clay,2,81,False,0.0
78.0,9.1,-2.3,3.4,55.6,0.6,2,2,Clay,2,232,False,0.0
59.4,22.6,10.4,16.5,80.7,0.2,3,2,Loam,3,352,False,0.0
41.7,33.1,22.2,27.7,59.8,2.9,6,3,Clay,2,44,False,0.0
66.5,8.2,-1.4,3.4,52.7,3.0,1,1,Sandy,1,293,False,0.0
45.4,13.3,3.9,8.6,70.9,5.1,6,0,Clay,2,237,False,0.0
67.8,24.3,13.3,18.8,95.0,1.6,1,1,Loam,3,317,False,0.0
52.1,30.3,21.1,25.7,20.0,0.4,8,0,Sandy,1,189,False,0.0
65.6,25.3,11.9,18.6,65.4,5.4,1,3,Sandy Loam,4,223,False,0.0
44.9,33.4,20.4,26.9,67.6,0.3,4,2,Clay,2,115,False,0.0
43.6,15.8,5.1,10.5,51.5,1.0,9,1,Sandy Loam,4,254,False,0.0
49.4,33.4,18.4,25.9,81.4,0.4,6,1,Loam,3,111,False,0.0
48.6,26.3,15.4,20.8,65.0,1.7,4,0,Clay,2,93,False,0.0
51.5,33.7,24.1,28.9,62.1,4.9,5,1,Sandy Loam,4,135,False,0.0
79.1,12.2,-0.6,5.8,58.4,0.0,0,0,Sandy Loam,4,299,False,0.0
43.7,13.6,4.7,9.1,58.9,1.6,10,3,Loam,3,241,False,0.0
70.0,24.1,11.1,17.6,74.6,2.2,1,2,Sandy Loam,4,109,False,0.0
59.6,38.9,27.0,32.9,56.0,4.7,3,2,Sandy,1,49,False,0.0
69.2,11.3,-3.1,4.1,72.9,0.4,4,0,Sandy,1,242,False,0.0
46.8,17.1,4.8,11.0,64.8,4.9,10,3,Loam,3,259,False,0.0
52.8,22.4,13.5,17.9,68.3,0.1,4,1,Sandy,1,190,False,0.0
61.2,26.9,15.3,21.1,54.5,0.4,2,3,Loam,3,87,False,0.0
58.3,26.0,15.8,20.9,26.9,0.8,4,1,Sandy Loam,4,46,False,0.0
53.7,34.1,23.9,29.0,65.0,0.0,4,3,Clay,2,60,False,0.0
43.4,23.6,9.1,16.4,51.4,2.8,9,2,Loam,3,185,False,0.0
53.5,38.6,27.0,32.8,89.2,0.1,5,1,Sandy Loam,4,136,False,0.0
73.0,10.7,-2.6,4.1,60.3,1.6,0,3,Clay,2,252,False,0.0
60.9,35.5,26.5,31.0,59.2,3.7,0,1,Clay,2,97,False,0.0
65.7,17.6,7.7,12.6,59.7,0.4,1,3,Sandy Loam,4,241,False,0.0
58.0,4.2,-4.1,0.1,56.9,2.0,7,3,Loam,3,254,False,0.0
57.9,10.4,1.6,6.0,68.6,0.1,5,0,Clay,2,253,False,0.0
57.9,37.2,27.8,32.5,49.9,0.1,2,1,Loam,3,48,False,0.0
37.7,17.8,4.1,10.9,45.3,0.1,8,0,Clay,2,261,False,0.0
60.8,11.9,2.6,7.3,89.6,5.9,7,1,Sandy,1,293,False,0.0
62.4,13.8,5.2,9.5,88.3,0.1,4,0,Loam,3,347,False,0.0
63.8,19.4,4.5,12.0,50.8,2.7,5,3,Sandy,1,349,False,0.0
70.2,9.7,-4.8,2.5,66.8,5.7,2,2,Sandy,1,303,False,0.0
50.0,16.6,8.1,12.3,64.1,0.5,10,3,Sandy Loam,4,15,False,0.0
67.2,42.4,30.3,36.3,57.9,2.4,0,2,Sandy,1,138,False,0.0
35.5,34.3,21.9,28.1,24.1,0.6,9,2,Sandy Loam,4,336,True,13.9
55.7,35.6,26.1,30.9,62.1,0.8,5,2,Sandy,1,67,False,0.0
55.5,26.8,13.6,20.2,41.2,2.9,6,0,Sandy Loam,4,29,False,0.0
75.5,34.2,25.0,29.6,56.4,2.4,0,0,Sandy Loam,4,131,False,0.0
50.8,23.8,14.6,19.2,59.0,0.9,10,2,Sandy Loam,4,107,False,0.0
48.9,33.6,24.5,29.0,56.5,0.4,6,3,Loam,3,335,False,0.0
29.0,32.3,18.0,25.1,48.3,1.9,10,2,Clay,2,159,True,13.8
37.7,36.0,22.2,29.1,47.8,1.1,7,3,Clay,2,50,False,0.0
49.3,31.4,20.0,25.7,69.0,0.8,6,0,Sandy Loam,4,199,False,0.0
72.1,15.5,3.2,9.4,58.4,3.3,1,3,Sandy Loam,4,189,False,0.0
41.6,19.7,8.1,13.9,64.4,0.1,10,1,Sandy Loam,4,21,True,16.9
52.4,23.7,10.7,17.2,53.7,1.7,4,0,Sandy Loam,4,352,False,0.0
65.7,10.6,-0.4,5.1,69.9,7.1,2,2,Sandy Loam,4,240,False,0.0
33.2,35.9,23.1,29.5,42.1,1.1,8,1,Loam,3,66,True,18.4
67.6,18.8,8.8,13.8,79.6,1.6,0,0,Sandy,1,219,False,0.0
70.2,12.3,3.6,8.0,63.6,0.4,1,3,Sandy Loam,4,263,False,0.0
53.9,12.3,-0.3,6.0,83.6,1.1,4,2,Loam,3,238,False,0.0
49.6,13.4,4.8,9.1,55.5,2.2,10,0,Sandy,1,300,False,0.0
76.2,10.7,1.5,6.1,74.4,1.2,0,3,Clay,2,237,False,0.0
37.9,28.7,17.8,23.3,50.1,0.7,9,2,Loam,3,43,True,16.9
69.2,12.9,-0.4,6.2,39.6,2.5,5,2,Sandy Loam,4,233,False,0.0
48.7,26.9,17.4,22.1,65.7,2.1,10,2,Sandy,1,96,False,0.0
54.3,28.0,17.0,22.5,35.2,1.9,6,0,Sandy,1,55,False,0.0
53.1,26.2,18.1,22.1,85.1,0.5,6,3,Sandy Loam,4,60,False,0.0
52.5,11.9,-2.8,4.5,70.7,0.9,9,2,Sandy Loam,4,337,False,0.0
79.7,10.5,0.0,5.3,37.2,3.6,1,2,Sandy Loam,4,316,False,0.0
56.0,41.9,32.9,37.4,75.3,0.1,0,0,Clay,2,65,False,0.0
67.0,23.8,9.0,16.4,76.4,1.0,7,1,Sandy,1,357,False,0.0
30.8,19.6,10.6,15.1,30.2,0.3,10,3,Clay,2,333,True,17.2
71.6,0.5,-8.8,-4.2,85.1,1.1,2,3,Loam,3,276,False,0.0
67.6,16.9,5.9,11.4,67.0,3.3,2,1,Sandy,1,243,False,0.0
63.1,19.7,8.6,14.1,72.0,3.9,0,3,Sandy Loam,4,360,False,0.0
48.0,15.6,3.5,9.5,67.3,2.2,9,2,Clay,2,231,False,0.0
49.9,22.7,14.3,18.5,69.7,1.1,10,0,Sandy,1,201,False,0.0
77.5,23.7,8.8,16.3,35.8,5.3,0,2,Sandy Loam,4,222,False,0.0
69.2,17.8,7.0,12.4,45.5,3.1,0,1,Sandy Loam,4,250,False,0.0
71.3,14.2,6.1,10.2,52.0,1.4,4,0,Loam,3,271,False,0.0
45.8,21.8,10.9,16.4,78.4,1.8,7,0,Sandy Loam,4,332,False,0.0
51.5,28.3,13.8,21.0,70.6,0.6,6,3,Loam,3,319,False,0.0
58.2,19.2,10.0,14.6,67.4,3.1,5,3,Clay,2,11,False,0.0
43.4,12.8,3.2,8.0,34.2,1.0,9,2,Clay,2,225,False,0.0
58.6,20.5,9.2,14.9,49.3,3.5,6,3,Loam,3,337,False,0.0
63.5,22.9,10.3,16.6,61.8,1.1,2,3,Loam,3,345,False,0.0
75.1,28.2,18.7,23.4,47.8,0.4,2,3,Sandy,1,319,False,0.0
47.7,51.2,41.8,46.5,73.4,3.3,6,0,Sandy Loam,4,89,False,0.0
69.2,21.8,11.6,16.7,65.1,1.4,0,0,Clay,2,253,False,0.0
67.7,24.2,10.0,17.1,54.3,1.6,2,1,Loam,3,184,False,0.0
64.7,12.2,3.9,8.1,84.8,5.0,6,2,Sandy,1,258,False,0.0
60.9,38.6,26.2,32.4,78.2,1.0,7,1,Sandy,1,59,False,0.0
39.6,34.5,19.5,27.0,83.9,1.5,8,0,Loam,3,133,True,16.2
46.1,35.8,21.6,28.7,74.1,0.4,7,0,Sandy,1,137,False,0.0
48.0,21.5,6.7,14.1,62.6,0.8,9,0,Sandy,1,235,False,0.0
61.3,20.0,6.5,13.3,37.5,0.5,8,0,Sandy,1,313,False,0.0
51.0,28.3,19.1,23.7,51.8,4.6,5,1,Sandy,1,54,False,0.0
62.4,31.9,18.8,25.4,31.4,2.7,1,3,Sandy Loam,4,81,False,0.0
57.0,34.5,22.0,28.2,66.7,3.9,1,1,Loam,3,79,False,0.0
67.7,35.9,24.8,30.4,62.1,2.1,3,0,Sandy Loam,4,104,False,0.0
60.2,15.6,5.2,10.4,74.5,4.6,4,0,Clay,2,243,False,0.0
47.1,31.8,18.8,25.3,35.5,8.2,10,2,Sandy Loam,4,191,False,0.0
64.5,19.4,9.7,14.5,61.7,0.8,2,1,Sandy Loam,4,341,False,0.0
49.9,19.8,8.9,14.3,59.3,0.8,8,3,Sandy Loam,4,220,False,0.0
70.4,14.3,3.7,9.0,53.6,0.4,2,3,Sandy,1,350,False,0.0
51.1,35.8,22.8,29.3,50.8,1.8,5,0,Sandy,1,6,False,0.0
64.0,32.6,21.7,27.2,72.3,2.5,0,3,Clay,2,162,False,0.0
28.1,32.0,18.7,25.3,54.7,1.9,10,0,Clay,2,202,True,19.1
47.1,28.3,14.2,21.3,39.8,2.1,6,3,Loam,3,339,False,0.0
56.9,26.0,13.1,19.6,65.9,0.8,5,2,Loam,3,349,False,0.0
43.6,33.4,19.6,26.5,61.1,1.5,7,3,Clay,2,5,False,0.0
43.8,27.0,17.6,22.3,67.2,6.7,10,2,Sandy Loam,4,330,False,0.0
83.1,24.4,10.9,17.6,54.5,0.2,0,0,Loam,3,208,False,0.0
66.8,18.8,8.5,13.6,72.4,0.7,3,2,Clay,2,276,False,0.0
30.4,29.9,18.3,24.1,68.6,5.5,10,2,Loam,3,48,True,19.1
54.8,43.6,35.4,39.5,43.9,0.6,4,1,Loam,3,82,False,0.0
64.9,12.7,-2.2,5.3,80.0,0.1,5,0,Sandy,1,217,False,0.0
75.9,30.1,17.8,24.0,63.4,3.7,0,0,Loam,3,133,False,0.0
46.6,19.4,4.8,12.1,55.0,0.5,9,2,Sandy Loam,4,334,False,0.0
54.7,25.0,13.9,19.5,58.0,8.5,5,1,Clay,2,3,False,0.0
35.3,33.4,23.4,28.4,61.4,0.0,8,3,Clay,2,154,False,0.0
35.6,34.4,25.7,30.0,70.5,1.6,7,2,Clay,2,127,False,0.0
69.9,27.0,18.0,22.5,61.3,0.0,1,3,Sandy Loam,4,51,False,0.0
46.8,33.5,25.1,29.3,69.4,0.2,3,3,Clay,2,48,False,0.0
63.2,12.2,3.6,7.9,65.2,2.7,4,3,Sandy Loam,4,229,False,0.0
62.0,6.6,-4.8,0.9,42.4,2.7,7,3,Sandy Loam,4,300,False,0.0
40.1,25.0,11.3,18.2,41.0,0.3,7,1,Clay,2,214,False,0.0
52.6,26.9,15.7,21.3,37.0,2.8,7,1,Sandy,1,365,False,0.0
71.7,19.1,10.9,15.0,54.8,4.4,1,2,Clay,2,243,False,0.0
61.4,10.6,-3.3,3.6,57.0,2.5,5,0,Sandy,1,309,False,0.0
48.7,21.4,11.4,16.4,82.5,0.7,5,0,Clay,2,293,False,0.0
57.8,28.0,13.0,20.5,60.5,2.5,7,2,Loam,3,157,False,0.0
72.2,23.5,10.0,16.8,42.8,0.8,0,3,Clay,2,15,False,0.0
47.0,29.4,15.1,22.2,20.0,0.1,7,1,Clay,2,157,False,0.0
76.2,25.3,16.4,20.8,70.2,0.8,0,0,Loam,3,2,False,0.0
45.2,30.9,19.5,25.2,54.6,2.1,5,3,Loam,3,214,False,0.0
39.4,19.2,7.8,13.5,46.9,0.1,8,1,Clay,2,194,False,0.0
65.7,17.1,5.8,11.4,64.7,3.9,2,3,Sandy Loam,4,326,False,0.0
52.9,26.8,18.2,22.5,46.2,0.5,3,3,Sandy Loam,4,167,False,0.0
67.1,22.1,11.7,16.9,30.9,1.0,4,3,Sandy,1,203,False,0.0
36.5,27.4,18.8,23.1,50.8,1.2,9,0,Clay,2,331,False,0.0
47.0,8.8,-4.8,2.0,39.9,4.2,10,0,Loam,3,323,False,0.0
54.1,14.5,5.9,10.2,41.8,1.9,7,1,Sandy,1,287,False,0.0
76.7,23.0,8.7,15.9,62.9,1.2,0,1,Sandy,1,258,False,0.0
68.8,31.2,17.7,24.5,48.8,3.4,1,3,Clay,2,141,False,0.0
56.0,16.9,4.7,10.8,44.4,0.0,7,0,Sandy Loam,4,274,False,0.0
65.1,32.5,22.1,27.3,43.9,3.1,0,3,Clay,2,12,False,0.0
68.9,5.6,-4.7,0.4,33.1,0.5,1,0,Loam,3,271,False,0.0
54.0,31.2,19.4,25.3,54.6,0.1,2,1,Loam,3,51,False,0.0
32.5,37.9,24.5,31.2,41.0,0.0,6,2,Clay,2,131,True,21.1
74.5,31.5,22.3,26.9,42.6,2.1,0,1,Loam,3,348,False,0.0
57.9,40.7,30.7,35.7,32.1,4.4,2,2,Sandy,1,30,False,0.0
65.5,13.6,-0.6,6.5,46.6,0.3,1,3,Loam,3,212,False,0.0
37.1,36.6,27.2,31.9,60.3,1.2,8,3,Clay,2,27,False,0.0
83.0,15.2,4.5,9.8,58.7,0.6,0,2,Sandy,1,259,False,0.0
54.8,29.3,18.0,23.6,74.5,0.5,7,0,Sandy Loam,4,163,False,0.0
53.3,24.4,13.5,19.0,64.4,1.0,4,0,Clay,2,15,False,0.0
52.5,20.4,5.6,13.0,59.7,1.1,8,1,Sandy,1,284,False,0.0
54.1,20.2,6.7,13.4,48.7,0.2,7,3,Loam,3,334,False,0.0
38.6,40.6,26.7,33.6,44.0,2.5,5,1,Clay,2,43,False,0.0
48.5,17.5,2.6,10.1,68.1,1.8,8,3,Clay,2,277,False,0.0
63.1,11.3,3.1,7.2,47.4,0.3,10,2,Sandy Loam,4,232,False,0.0
30.7,36.5,28.5,32.5,54.2,0.9,9,2,Sandy Loam,4,86,True,23.3
35.9,34.3,20.4,27.4,54.2,0.3,10,2,Sandy Loam,4,129,True,21.5
59.4,38.4,26.3,32.4,57.6,6.0,2,0,Loam,3,109,False,0.0
57.5,15.8,3.8,9.8,50.4,0.1,6,0,Loam,3,274,False,0.0
46.3,28.6,19.8,24.2,74.5,0.3,6,2,Clay,2,358,False,0.0
35.7,30.7,18.4,24.6,54.2,1.3,10,2,Loam,3,108,True,17.8
53.1,37.0,22.1,29.5,57.2,8.1,3,2,Sandy Loam,4,134,False,0.0
55.8,22.9,8.1,15.5,60.5,0.3,7,1,Loam,3,340,False,0.0
35.5,17.2,6.9,12.0,62.8,2.6,9,0,Clay,2,307,False,0.0
53.9,19.5,11.5,15.5,70.0,0.5,6,1,Sandy,1,244,False,0.0
58.8,22.4,8.2,15.3,55.3,3.1,8,3,Sandy Loam,4,285,False,0.0
52.6,30.5,17.0,23.7,66.8,0.5,10,0,Sandy,1,42,False,0.0
45.2,13.3,0.6,6.9,43.0,0.2,9,3,Loam,3,228,False,0.0
56.2,21.3,10.6,16.0,73.2,0.2,7,0,Sandy,1,184,False,0.0
62.5,28.5,14.0,21.2,76.9,0.2,3,0,Sandy Loam,4,190,False,0.0
61.5,30.8,17.5,24.1,79.5,0.6,1,1,Loam,3,11,False,0.0
59.0,17.1,4.7,10.9,60.4,3.7,7,1,Clay,2,315,False,0.0
66.1,20.5,12.2,16.3,70.4,3.0,0,1,Sandy Loam,4,186,False,0.0
51.7,46.5,31.6,39.0,52.1,1.2,4,0,Sandy Loam,4,101,False,0.0
36.8,20.4,8.9,14.6,66.0,1.1,10,1,Clay,2,292,False,0.0
44.3,12.9,0.2,6.6,38.8,3.5,9,0,Clay,2,290,False,0.0
40.7,26.3,13.1,19.7,51.9,2.1,9,2,Clay,2,66,False,0.0
36.2,31.8,17.7,24.7,55.7,3.2,10,1,Loam,3,117,True,16.3
66.6,25.0,10.1,17.6,73.9,7.2,0,3,Loam,3,12,False,0.0
59.3,18.6,6.1,12.3,57.8,6.5,6,2,Sandy,1,219,False,0.0
51.2,25.5,15.5,20.5,69.4,1.0,5,3,Sandy Loam,4,209,False,0.0
59.1,11.5,-1.8,4.9,95.0,2.0,4,0,Clay,2,265,False,0.0
65.9,19.5,7.8,13.6,54.9,0.8,6,0,Loam,3,216,False,0.0
49.2,27.2,16.8,22.0,30.3,2.6,6,1,Sandy,1,100,False,0.0
51.9,35.8,21.3,28.6,67.6,0.6,5,1,Clay,2,39,False,0.0
39.1,37.7,29.3,33.5,56.3,0.8,7,0,Sandy,1,160,True,17.8
62.8,16.4,2.8,9.6,64.7,2.2,3,2,Loam,3,222,False,0.0
51.8,32.4,21.0,26.7,76.5,1.8,5,0,Loam,3,56,False,0.0
64.6,17.2,3.7,10.4,56.2,1.8,1,3,Sandy,1,267,False,0.0
67.2,15.6,4.4,10.0,58.1,3.2,0,0,Sandy,1,321,False,0.0
68.1,30.2,19.6,24.9,85.5,2.9,0,1,Sandy,1,18,False,0.0
69.3,8.4,-0.0,4.2,59.9,7.3,1,0,Sandy Loam,4,227,False,0.0
50.5,30.6,22.2,26.4,74.6,0.6,6,2,Sandy,1,347,False,0.0
43.8,21.6,13.0,17.3,40.7,0.7,9,1,Sandy Loam,4,206,False,0.0
58.5,22.0,9.6,15.8,40.6,0.0,7,3,Sandy Loam,4,338,False,0.0
54.3,17.2,3.0,10.1,67.6,3.0,10,2,Sandy,1,220,False,0.0
43.8,22.2,8.7,15.5,82.2,0.1,9,2,Sandy Loam,4,346,False,0.0
43.4,37.1,28.4,32.7,58.5,1.5,9,0,Sandy,1,99,True,15.2
44.8,39.7,25.4,32.6,80.4,0.9,5,2,Clay,2,100,False,0.0
61.3,18.4,7.0,12.7,42.9,1.5,3,1,Sandy Loam,4,216,False,0.0
64.7,37.3,23.7,30.5,47.1,1.0,4,1,Sandy,1,71,False,0.0
35.8,13.7,2.6,8.1,50.6,0.9,9,2,Loam,3,300,True,16.5
71.6,14.3,0.8,7.6,50.6,0.4,4,3,Clay,2,278,False,0.0
53.7,19.3,8.9,14.1,67.9,1.3,8,0,Loam,3,309,False,0.0
65.6,9.1,-3.5,2.8,45.4,2.6,3,0,Clay,2,301,False,0.0
65.1,11.4,-2.3,4.6,53.1,0.6,5,3,Sandy,1,260,False,0.0
41.6,38.5,23.7,31.1,73.5,1.0,5,0,Clay,2,101,False,0.0
51.4,29.5,16.8,23.1,50.7,0.9,9,2,Sandy Loam,4,97,False,0.0
55.5,9.5,-5.3,2.1,69.3,0.1,5,3,Loam,3,290,False,0.0
68.2,33.0,24.3,28.7,41.0,5.5,3,3,Sandy,1,84,False,0.0
37.3,19.7,7.2,13.5,51.5,0.1,9,3,Clay,2,2,False,0.0
47.9,30.2,20.6,25.4,52.8,0.4,3,3,Loam,3,110,False,0.0
71.0,26.2,16.9,21.5,95.0,0.8,0,2,Sandy,1,205,False,0.0
56.3,36.3,25.8,31.0,46.3,4.1,4,1,Sandy,1,38,False,0.0
75.1,22.0,12.6,17.3,29.0,0.3,0,0,Loam,3,226,False,0.0
52.6,38.3,29.0,33.7,95.0,0.5,4,1,Clay,2,102,False,0.0
53.6,33.9,23.5,28.7,47.2,1.6,3,1,Clay,2,90,False,0.0
68.8,31.8,22.6,27.2,70.0,2.0,0,0,Loam,3,12,False,0.0
61.3,18.0,9.1,13.6,33.8,2.2,3,2,Sandy,1,347,False,0.0
30.7,31.4,20.2,25.8,39.4,4.9,10,2,Loam,3,157,True,24.1
71.4,32.9,18.3,25.6,69.1,7.9,1,0,Sandy Loam,4,88,False,0.0
59.0,37.0,22.8,29.9,41.7,1.9,3,1,Clay,2,74,False,0.0
51.5,9.8,-0.8,4.5,79.4,0.2,9,2,Loam,3,273,False,0.0
43.4,15.5,0.6,8.0,85.4,1.4,9,0,Clay,2,220,False,0.0
62.1,6.8,-2.5,2.1,38.8,0.1,5,1,Loam,3,301,False,0.0
40.9,37.2,28.8,33.0,76.8,1.2,8,1,Loam,3,127,False,0.0
51.2,18.5,4.3,11.4,60.2,2.4,7,0,Clay,2,300,False,0.0
39.2,23.1,10.8,17.0,83.1,0.1,10,3,Clay,2,340,False,0.0
55.7,17.7,7.0,12.3,68.3,0.6,5,1,Sandy Loam,4,261,False,0.0
45.7,28.5,17.9,23.2,52.3,1.1,7,3,Sandy Loam,4,365,False,0.0
67.7,15.7,3.6,9.6,77.9,0.6,3,1,Sandy,1,138,False,0.0
49.4,32.9,21.7,27.3,36.3,4.0,3,3,Clay,2,104,False,0.0
56.3,32.3,21.4,26.8,66.4,1.4,5,1,Sandy Loam,4,157,False,0.0
45.4,29.0,17.2,23.1,55.8,0.1,4,0,Clay,2,131,False,0.0
47.7,17.2,5.6,11.4,61.8,4.7,7,0,Clay,2,228,False,0.0
61.5,20.7,8.4,14.6,70.3,3.2,7,3,Sandy Loam,4,263,False,0.0
59.5,25.8,14.9,20.4,54.9,1.2,4,2,Sandy Loam,4,222,False,0.0
57.9,26.2,18.1,22.1,82.1,3.4,4,1,Sandy Loam,4,196,False,0.0
67.9,13.0,4.5,8.7,63.3,1.3,8,2,Sandy,1,331,False,0.0
